# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 70 8090 1203 1169
p 2 916 1311 5933 71727 8290
p 2 0 1375 6785 3639 2501
p 2 0 970 7190 2399 2031
p 2 530 1822 5808 67698 7461
p 2 0 1685 6475 4086 2834
p 2 0 1021 7139 2446 2072
p 2 542 1952 5666 67396 7608
p 2 0 1642 6518 4112 2791
p 2 0 1158 7002 2579 2188
p 2 0 805 7355 2095 1844
p 2 0 1180 6980 2917 2193
p 2 0 686 7474 1984 1736
p 2 0 480 7680 1722 1547
p 2 0 436 7724 1618 1486
p 2 0 251 7909 1412 1337
p 2 0 324 7836 1590 1402
p 2 0 295 7865 1545 1373
p 2 0 249 7911 1431 1324
p 2 0 592 7568 8378 1773
p 2 0 921 7239 2885 1973
p 2 0 438 7722 1797 1513
p 2 1 400 7759 6144 1562
p 2 0 327 7833 1767 1413
p 2 0 272 7888 1515 1349
p 2 6 484 7670 7161 1675
p 2 0 1031 7129 3266 2077
p 2 0 528 7632 1905 1591
p 2 2 311 7847 2650 1455
p 2 0 236 7924 1498 1329
p 2 0 265 7895 1548 1345
p 2 0 206 7954 1440 1297
p 2 0 161 7999 1346 1254
p 2 0 332 7828 1673 1409
p 2 0 1306 6854 3505 2333
p 2 0 2831 5329 6428 3825
p 2 0 1067 7093 2727 2108
p 2 5 785 7370 2635 1872
p 2 0 445 7715 1710 1527
p 2 0 385 7775 1613 1451
p 2 7 258 7895 2852 1412
p 2 0 438 7722 1795 1508
p 2 0 766 7394 2601 1830
p 2 0 390 7770 2446 1511
p 2 0 300 7860 1578 1386
p 2 0 288 7872 1566 1373
p 2 2 633 7525 3244 1743
p 2 0 374 7786 1621 1439
p 2 0 217 7943 1411 1301
p 2 0 220 7940 2263 1342
p 2 0 182 7978 1388 1276
p 2 0 267 7893 1497 1347
p 2 2 512 7646 3287 1635
p 2 0 300 7860 1541 1369
p 2 0 141 8019 1305 1238
p 2 0 206 7954 2239 1328
p 2 0 148 8012 1354 1244
p 2 0 186 7974 1390 1275
p 2 582 1769 5809 69649 7538
p 2 0 1568 6592 3966 2705
p 2 0 1007 7153 2460 2054
p 2 184 2123 5853 59146 5929
p 2 0 1663 6497 4266 2785
p 2 0 1000 7160 2420 2037
p 2 177 2181 5802 59584 5987
p 2 0 1667 6493 4327 2792
p 2 0 1643 6517 3616 2662
p 2 0 937 7223 3438 2037
p 2 0 837 7323 2248 1884
p 2 0 522 7638 1801 1587
p 2 8 680 7472 3322 1782
p 2 0 388 7772 1632 1463
p 2 0 499 7661 1866 1561
p 2 0 748 7412 3526 1860
p 2 0 610 7550 1949 1668
p 2 0 361 7799 1628 1436
p 2 0 331 7829 2132 1467
p 2 0 231 7929 1465 1319
p 2 0 276 7884 1522 1360
p 2 13 307 7840 8291 1584
p 2 0 262 7898 1644 1355
p 2 0 341 7819 1658 1424
p 2 0 1098 7062 9803 2330
p 2 0 2325 5835 5682 3359
p 2 0 1197 6963 2728 2198
p 2 8 678 7474 3398 1807
p 2 0 494 7666 1757 1554
p 2 0 543 7617 1956 1601
p 2 0 1019 7141 3910 2107
p 2 0 413 7747 1719 1490
p 2 0 328 7832 1603 1406
p 2 9 347 7804 3046 1509
p 2 0 730 7430 2432 1789
p 2 0 349 7811 1666 1437
p 2 0 263 7897 2531 1406
p 2 0 176 7984 1410 1277
p 2 0 197 7963 1458 1288
p 2 8 183 7969 2812 1346
p 2 0 139 8021 1373 1240
p 2 0 290 7870 1601 1371
p 2 0 591 7569 3165 1712
p 2 0 378 7782 1618 1437
p 2 0 214 7946 1419 1298
p 2 0 223 7937 1995 1345
p 2 0 139 8021 1352 1246
p 2 0 168 7992 1402 1260
p 2 13 183 7964 2684 1355
p 2 0 157 8003 1381 1249
p 2 0 175 7985 1426 1270
p 2 5 231 7924 2115 1396
p 2 0 173 7987 1425 1268
p 2 0 131 8029 1333 1227
p 2 61 1722 6377 46132 4600
p 2 0 1211 6949 3689 2322
p 2 0 663 7497 2112 1737
p 2 32 1838 6290 47201 4565
p 2 0 1374 6786 4026 2512
p 2 0 902 7258 2394 1948
p 2 34 1938 6188 44217 4660
p 2 0 1424 6736 4050 2545
p 2 0 881 7279 2286 1924
p 2 63 1876 6221 47463 4904
p 2 0 1321 6839 3929 2453
p 2 0 964 7196 2479 2012
p 2 1 955 7204 3773 2070
p 2 0 670 7490 2062 1733
p 2 0 440 7720 1665 1506
p 2 0 438 7722 1717 1505
p 2 0 266 7894 1474 1354
p 2 0 391 7769 1674 1464
p 2 0 1248 6912 3686 2296
p 2 0 2563 5597 6495 3608
p 2 0 1039 7121 2584 2069
p 2 5 745 7410 2581 1829
p 2 0 421 7739 1652 1500
p 2 0 453 7707 1758 1524
p 2 0 882 7278 2706 1925
p 2 0 430 7730 1650 1491
p 2 0 183 7977 1333 1274
p 2 0 228 7932 1390 1306
p 2 0 131 8029 1288 1227
p 2 0 217 7943 1424 1305
i 2 8160 0 0 226863 31094
p 2 0 2659 5501 5014 3634
p 2 0 2112 6048 3714 3044
p 2 183 1818 6159 32024 4688
p 2 0 1322 6838 3418 2414
p 2 0 893 7267 2524 1955
p 2 102 1465 6593 25148 3841
p 2 0 1411 6749 3960 2493
p 2 0 1090 7070 2874 2135
p 2 96 1484 6580 26969 3864
p 2 0 1012 7148 3114 2122
p 2 0 819 7341 2432 1882
p 2 398 1155 6607 37107 5195
p 2 0 1211 6949 3508 2332
p 2 0 967 7193 2645 2032
p 2 575 2114 5471 68949 7865
p 2 0 1600 6560 4238 2712
p 2 0 1047 7113 2736 2110
p 2 523 2197 5440 68420 7830
p 2 0 1790 6370 4866 2958
p 2 0 1148 7012 2806 2192
p 2 467 2225 5468 73635 7652
p 2 0 1803 6357 4815 2924
p 2 0 1186 6974 2990 2243
p 2 612 2128 5420 73890 8299
p 2 0 1643 6517 4532 2803
p 2 0 1343 6817 3389 2418
p 2 307 2041 5812 39292 5635
p 2 0 1460 6700 3847 2559
p 2 0 1173 6987 3000 2214
p 2 330 1701 6129 39803 5363
p 2 0 1378 6782 3627 2485
p 2 0 804 7356 2374 1887
p 2 1086 2138 4936 79263 10091
p 2 0 2231 5929 5239 3344
p 2 0 1601 6559 3589 2640
p 2 936 2301 4923 82775 10004
p 2 0 3799 4361 10697 5075
p 2 0 1955 6205 4242 2972
p 2 1087 2480 4593 88048 10713
p 2 0 2010 6150 5001 3132
p 2 0 1273 6887 3046 2326
p 2 679 2833 4648 90690 9689
p 2 10 2158 5992 7896 3531
p 2 10 1717 6433 6363 2876
p 2 673 3188 4299 95352 10138
p 2 0 2252 5908 6026 3573
p 2 0 1453 6707 3353 2509
p 2 487 2053 5620 53137 7001
p 2 0 1795 6365 4512 2949
p 2 0 1636 6524 3871 2684
p 2 490 1890 5780 51173 6714
p 2 0 1439 6721 3921 2582
p 2 0 985 7175 2595 2054
p 2 0 865 7295 2461 1915
p 2 0 708 7452 2181 1774
p 2 0 492 7668 1843 1569
p 2 275 2028 5857 44764 5880
p 2 0 2048 6112 5122 3141
p 2 0 1284 6876 3150 2365
p 2 372 1634 6154 42887 5947
p 2 0 1318 6842 3517 2454
p 2 0 1151 7009 2915 2199
p 2 381 1619 6160 40780 5936
p 2 0 1356 6804 3567 2469
p 2 0 1389 6771 3453 2432
p 2 388 2206 5566 42867 6445
p 2 0 1520 6640 3872 2662
p 2 0 997 7163 2576 2062
p 2 526 1624 6010 41698 6302
p 2 0 1628 6532 4123 2760
p 2 0 1471 6689 3501 2523
p 2 567 1637 5956 44562 6528
p 2 0 1404 6756 3656 2558
p 2 0 1030 7130 2654 2084
p 2 911 1694 5555 52065 8126
p 2 0 1862 6298 4534 2959
p 2 0 1295 6865 3091 2363
p 2 926 1696 5538 58397 8385
p 2 0 1550 6610 3908 2689
p 2 0 1158 7002 2771 2216
p 2 683 1696 5781 57227 7560
p 2 0 1625 6535 4203 2783
p 2 0 1312 6848 3144 2358
p 2 677 2545 4938 62313 8502
p 2 0 3668 4492 10253 4980
p 2 0 1703 6457 3724 2728
p 2 784 1916 5460 58277 8108
p 2 0 1683 6477 4257 2840
p 2 0 1263 6897 3157 2339
p 2 742 1990 5428 58108 7989
p 2 0 1598 6562 4108 2740
p 2 0 1147 7013 2730 2189
p 2 1186 1560 5414 58698 9000
p 2 0 2813 5347 6930 3915
p 2 0 1222 6938 2984 2297
i 2 8160 0 0 141665 29092
p 2 0 4394 3766 7189 5186
p 2 0 3897 4263 5299 4602
p 2 0 1873 6287 3158 2783
p 2 0 1768 6392 3039 2674
p 2 0 1215 6945 2433 2160
p 2 0 1369 6791 2809 2334
p 2 4 1301 6855 3041 2321
p 2 0 915 7245 2191 1931
p 2 0 592 7568 1796 1642
p 2 10 458 7692 2872 1592
p 2 0 518 7642 1741 1572
p 2 0 409 7751 1586 1468
p 2 0 433 7727 2393 1525
p 2 0 831 7329 2172 1847
p 2 0 913 7247 2213 1924
p 2 5 608 7547 3038 1700
p 2 0 535 7625 1734 1575
p 2 0 428 7732 1600 1481
p 2 0 656 7504 2587 1702
p 2 0 294 7866 1489 1375
p 2 0 437 7723 1699 1502
p 2 5 678 7477 2336 1765
p 2 0 656 7504 1821 1677
p 2 0 415 7745 1556 1461
p 2 0 386 7774 1565 1454
p 2 0 400 7760 1570 1450
p 2 0 425 7735 1597 1475
p 2 0 275 7885 1454 1349
p 2 0 364 7796 1517 1418
p 2 0 497 7663 1733 1554
i 2 8160 0 0 91526 27911
p 2 0 5691 2469 7887 6363
p 2 0 5321 2839 7013 5909
i 2 8160 0 0 96315 28183
p 2 0 5504 2656 7889 6296
p 2 0 5216 2944 7103 5891
i 2 8160 0 0 99186 28420
p 2 0 5246 2914 7626 6071
p 2 0 5072 3088 6690 5737
i 2 8160 0 0 99846 28496
p 2 0 5312 2848 7840 6151
p 2 0 5259 2901 7028 5914
i 2 8160 0 0 98448 28355
p 2 0 5544 2616 8031 6367
p 2 0 5055 3105 6717 5750
p 2 1714 3410 3036 63911 13559
p 2 0 4277 3883 6961 5426
p 2 0 2897 5263 4995 3848
p 2 1090 4078 2992 62412 11937
p 2 0 3326 4834 6187 4610
p 2 0 3140 5020 5054 4045
p 2 1125 3374 3661 61950 11518
p 2 0 3743 4417 6961 5031
p 2 0 3118 5042 5484 4135
p 2 0 2803 5357 4819 3751
p 2 0 1998 6162 3994 3016
p 2 0 1736 6424 3493 2744
p 2 0 1535 6625 3359 2579
p 2 0 1349 6811 3173 2427
p 2 0 1257 6903 3158 2351
p 2 0 1482 6678 3405 2539
p 2 0 1664 6496 3820 2731
p 2 0 1478 6682 3445 2558
p 2 0 1059 7101 3005 2195
p 2 0 963 7197 2816 2087
p 2 0 922 7238 2693 2033
p 2 0 909 7251 2793 2039
p 2 0 917 7243 2739 2028
p 2 0 1033 7127 2923 2146
p 2 134 3201 4825 45331 6645
p 2 0 2406 5754 5357 3519
p 2 0 2076 6084 4161 3122
p 2 11 3197 4952 30265 5523
p 2 0 2783 5377 5908 3934
p 2 0 2159 6001 4386 3203
p 2 11 3252 4897 32371 5734
p 2 0 2485 5675 5441 3619
p 2 0 2279 5881 4554 3330
p 2 0 2267 5893 7928 3407
p 2 0 2130 6030 4169 3134
p 2 0 1494 6666 3405 2567
p 2 2 1580 6578 6609 2756
p 2 0 1155 7005 3087 2265
p 2 0 1262 6898 3328 2385
p 2 0 3784 4376 11276 5048
p 2 0 2700 5460 4890 3691
p 2 0 1947 6213 3770 2969
p 2 2 1571 6587 6616 2767
p 2 0 1479 6681 3534 2539
p 2 0 1447 6713 3649 2574
p 2 0 1336 6824 6369 2515
p 2 0 1000 7160 2901 2115
p 2 0 882 7278 2726 2009
p 2 2 956 7202 6038 2215
p 2 0 934 7226 2958 2085
p 2 0 1023 7137 3140 2173
p 2 3 1171 6986 7089 2458
p 2 0 775 7385 2760 1963
p 2 0 795 7365 2707 1954
p 2 6 949 7205 7314 2292
p 2 0 989 7171 3002 2127
p 2 0 1178 6982 3240 2298
p 2 0 1069 7091 6225 2297
p 2 0 808 7352 2738 1965
p 2 0 735 7425 2581 1897
p 2 2 840 7318 5827 2110
p 2 0 822 7338 2814 1984
p 2 0 894 7266 2863 2051
p 2 0 1037 7123 6072 2258
p 2 0 790 7370 2656 1943
p 2 0 633 7527 2489 1799
p 2 2 793 7365 5813 2061
p 2 0 779 7381 2759 1961
p 2 0 723 7437 2677 1907
p 2 3 918 7239 6780 2243
p 2 0 794 7366 2775 1965
p 2 0 772 7388 2669 1929
p 2 0 737 7423 2635 1903
p 2 0 727 7433 2543 1877
p 2 0 708 7452 2610 1874
i 2 8160 0 0 140823 29058
p 2 0 4247 3913 6134 5047
p 2 0 3944 4216 5229 4629
p 2 254 3829 4077 47297 7747
p 2 0 2788 5372 5072 3880
p 2 0 2418 5742 3749 3233
p 2 57 3478 4625 37782 6237
p 2 0 3216 4944 5531 4113
p 2 0 1988 6172 3536 2947
p 2 51 3357 4752 37974 5983
p 2 0 2626 5534 4961 3605
p 2 0 2095 6065 3478 3004
p 2 0 3090 5070 6042 4030
p 2 0 2945 5215 4639 3778
p 2 0 2277 5883 4056 3189
p 2 0 2195 5965 4030 3076
p 2 0 1340 6820 2544 2286
p 2 0 1342 6818 2511 2255
p 2 4 2162 5994 41594 4465
p 2 0 1549 6611 4026 2570
p 2 0 824 7336 2200 1851
p 2 9 2096 6055 39006 4412
p 2 0 1370 6790 4011 2460
p 2 0 1114 7046 2650 2119
p 2 0 862 7298 2577 1900
p 2 0 844 7316 2018 1843
p 2 0 457 7703 1615 1510
p 2 254 1690 6216 62202 6034
p 2 0 1323 6837 3778 2446
p 2 0 911 7249 2311 1955
p 2 113 1622 6425 55442 5137
p 2 0 1484 6676 4102 2597
p 2 0 958 7202 2402 2008
p 2 35 1947 6178 43410 4567
p 2 0 1512 6648 7067 2820
p 2 0 1434 6726 5315 2587
p 2 29 1601 6530 39864 4208
p 2 0 1208 6952 3639 2333
p 2 0 797 7363 2222 1860
p 2 0 575 7585 1817 1643
p 2 0 777 7383 2040 1800
p 2 0 1092 7068 2437 2068
p 2 0 653 7507 1843 1689
p 2 0 512 7648 1660 1555
p 2 0 428 7732 1573 1477
p 2 0 440 7720 1635 1500
p 2 0 273 7887 1422 1346
p 2 0 534 7626 1744 1564
i 2 8160 0 0 145082 30187
p 2 1 4142 4017 6667 5093
p 2 2 4195 3963 6061 4954
p 2 0 1767 6393 3382 2766
p 2 0 1981 6179 3598 2925
p 2 0 1310 6850 2931 2345
p 2 9 1212 6939 3709 2315
p 2 0 583 7577 2021 1677
p 2 0 630 7530 2003 1698
p 2 1 412 7747 2497 1565
p 2 1 613 7546 2178 1723
p 2 0 1618 6542 3625 2661
p 2 1 3256 4903 7224 4329
p 2 0 1795 6365 3620 2779
p 2 1 1150 7009 2611 2182
p 2 9 753 7398 3253 1891
p 2 0 530 7630 1986 1623
p 2 0 469 7691 1980 1573
p 2 2 926 7232 3283 2023
p 2 0 683 7477 2197 1762
p 2 0 497 7663 1998 1593
p 2 3 401 7756 2831 1545
p 2 0 303 7857 1679 1420
p 2 0 323 7837 1671 1423
p 2 5 361 7794 2262 1528
p 2 1 341 7818 1769 1469
p 2 0 436 7724 1920 1540
p 2 83 2162 5915 55322 5470
p 2 0 1526 6634 4418 2664
p 2 1 841 7318 2482 1912
p 2 250 2018 5892 58689 6088
p 2 0 1605 6555 4567 2760
p 2 0 983 7177 2658 2051
p 2 531 1836 5793 67120 7320
p 2 0 1539 6621 4195 2648
p 2 0 958 7202 2675 2051
p 2 538 2066 5556 69533 7560
p 2 0 1608 6552 4493 2760
p 2 0 993 7167 2641 2057
p 2 624 2437 5099 76197 8660
p 2 0 2099 6061 5406 3272
p 2 0 1650 6510 4005 2717
p 2 0 1046 7114 4118 2157
p 2 0 916 7244 2683 1988
p 2 0 884 7276 2629 1971
p 2 1 1292 6867 4893 2447
p 2 0 801 7359 2473 1880
p 2 0 479 7681 1956 1594
p 2 1 577 7582 3551 1740
p 2 0 416 7744 1870 1522
p 2 0 551 7609 2109 1645
p 2 1 1076 7083 4261 2196
p 2 0 591 7569 2226 1695
p 2 0 498 7662 1943 1579
p 2 0 486 7674 3433 1650
p 2 0 378 7782 1815 1486
p 2 0 571 7589 2103 1644
p 2 12 1208 6940 3861 2384
p 2 0 720 7440 2326 1811
p 2 0 617 7543 2008 1698
p 2 17 2701 5442 7775 3889
p 2 0 1979 6181 4130 2979
p 2 0 1169 6991 2722 2204
p 2 1 812 7347 3252 1923
p 2 0 507 7653 1908 1589
p 2 0 463 7697 1870 1558
p 2 0 430 7730 3216 1594
p 2 0 564 7596 2105 1663
p 2 0 818 7342 2595 1890
p 2 1 575 7584 2967 1708
p 2 1 334 7825 1794 1458
p 2 0 331 7829 1759 1441
p 2 0 300 7860 3128 1475
p 2 0 335 7825 1806 1452
p 2 0 569 7591 2176 1668
p 2 1 476 7683 2901 1619
p 2 0 312 7848 1729 1427
p 2 0 315 7845 1650 1414
p 2 4 294 7862 2199 1469
p 2 1 303 7856 1729 1427
p 2 1 229 7930 1657 1360
p 2 17 312 7831 3349 1553
p 2 0 494 7666 2064 1597
p 2 0 379 7781 1781 1487
p 2 1 282 7877 2684 1456
p 2 0 245 7915 1598 1362
p 2 0 220 7940 1545 1337
p 2 1 246 7913 2951 1419
p 2 0 286 7874 1657 1400
p 2 0 484 7676 1995 1579
p 2 2 330 7828 2754 1501
p 2 1 221 7938 1656 1357
p 2 0 283 7877 1614 1384
p 2 1 239 7920 2970 1416
p 2 0 238 7922 1636 1366
p 2 0 249 7911 1677 1376
p 2 10 306 7844 2251 1505
p 2 0 256 7904 1591 1372
p 2 0 251 7909 1635 1370
p 2 18 229 7913 3202 1459
p 2 1 207 7952 1566 1328
p 2 0 146 8014 1425 1263
i 2 8160 0 0 125377 28732
p 2 0 4339 3821 6029 4945
p 2 0 4027 4133 5013 4466
p 2 37 2494 5629 15011 3886
p 2 0 2203 5957 3594 2958
p 2 0 1085 7075 2264 2027
p 2 32 3698 4430 19041 5109
p 2 0 2464 5696 4808 3383
p 2 0 1837 6323 3082 2642
p 2 39 1358 6763 14768 2942
p 2 0 1017 7143 2590 2010
p 2 0 536 7624 1839 1592
p 2 30 1193 6937 14580 2758
p 2 0 1546 6614 3813 2558
p 2 0 1067 7093 2508 2044
p 2 0 525 7635 1819 1586
p 2 0 471 7689 1714 1530
p 2 0 247 7913 1441 1329
p 2 0 235 7925 1450 1320
p 2 0 294 7866 1507 1363
p 2 0 162 7998 1343 1255
p 2 0 329 7831 1649 1404
p 2 0 684 7476 2079 1711
p 2 0 427 7733 1647 1486
p 2 5 734 7421 13299 2286
p 2 0 521 7639 2107 1608
p 2 0 401 7759 1654 1467
p 2 14 765 7381 12751 2313
p 2 0 705 7455 2467 1795
p 2 0 427 7733 1760 1511
p 2 42 686 7432 14358 2456
p 2 0 500 7660 2053 1591
p 2 0 380 7780 1651 1466
p 2 99 709 7352 17542 2752
p 2 0 797 7363 2433 1850
p 2 0 496 7664 1851 1568
p 2 51 797 7312 20066 2695
p 2 0 538 7622 2216 1650
p 2 0 360 7800 1666 1449
p 2 41 714 7405 19177 2540
p 2 0 712 7448 2521 1794
p 2 0 528 7632 1880 1589
p 2 7 704 7449 14699 2217
p 2 0 479 7681 2142 1578
p 2 0 342 7818 1618 1420
p 2 6 655 7499 14181 2211
p 2 0 574 7586 2339 1669
p 2 0 410 7750 1782 1492
p 2 0 407 7753 1982 1490
p 2 0 1152 7008 3003 2182
p 2 0 678 7482 1998 1714
p 2 0 675 7485 2003 1704
p 2 0 438 7722 1606 1496
p 2 0 300 7860 1468 1369
p 2 0 1825 6335 3971 2767
p 2 0 1173 6987 2722 2160
p 2 0 1042 7118 2338 2000
p 2 0 866 7294 2477 1891
p 2 0 550 7610 1740 1577
p 2 0 266 7894 1425 1339
p 2 0 268 7892 1530 1327
p 2 0 115 8045 1257 1206
p 2 0 237 7923 1415 1302
p 2 0 160 8000 1586 1252
p 2 0 130 8030 1308 1225
p 2 0 194 7966 1433 1279
p 2 0 587 7573 2305 1643
p 2 0 355 7805 1554 1422
p 2 0 209 7951 1388 1290
p 2 0 188 7972 1460 1267
p 2 0 164 7996 1318 1246
p 2 0 243 7917 1456 1317
p 2 0 345 7815 1827 1415
p 2 0 269 7891 1461 1340
p 2 0 259 7901 1448 1334
p 2 0 485 7675 2070 1545
p 2 0 334 7826 1497 1390
p 2 0 187 7973 1323 1264
p 2 0 145 8015 1425 1230
p 2 0 150 8010 1282 1230
p 2 0 96 8064 1246 1190
p 2 0 165 7995 1587 1248
p 2 0 299 7861 1569 1373
p 2 0 227 7933 1405 1306
p 2 0 155 8005 1544 1242
p 2 0 137 8023 1302 1228
p 2 0 126 8034 1277 1217
p 2 0 116 8044 1412 1210
p 2 0 181 7979 1329 1252
p 2 0 161 7999 1333 1250
p 2 0 198 7962 1492 1281
p 2 0 407 7753 1610 1438
p 2 0 129 8031 1272 1222
p 2 0 178 7982 1594 1261
p 2 0 149 8011 1271 1230
p 2 0 45 8115 1161 1147
p 2 0 121 8039 1480 1208
p 2 0 87 8073 1229 1183
p 2 0 85 8075 1231 1178
p 2 0 118 8042 1527 1214
p 2 0 344 7816 1640 1411
p 2 0 502 7658 1785 1564
p 2 0 1874 6286 4229 2819
p 2 0 1139 7021 2457 2094
p 2 0 677 7483 1838 1678
p 2 0 449 7711 1630 1493
p 2 0 395 7765 1619 1455
p 2 0 265 7895 1452 1345
p 2 0 435 7725 1748 1500
p 2 0 640 7520 1986 1669
p 2 0 401 7759 1583 1455
p 2 0 355 7805 1489 1397
p 2 0 287 7873 1447 1354
p 2 0 186 7974 1334 1270
p 2 0 128 8032 1274 1222
p 2 0 166 7994 1589 1258
p 2 0 343 7817 1554 1399
p 2 0 497 7663 1798 1547
p 2 0 351 7809 1732 1399
p 2 0 168 7992 1353 1259
p 2 0 158 8002 1309 1246
p 2 0 162 7998 1461 1249
p 2 0 161 7999 1343 1252
p 2 0 231 7929 1428 1311
p 2 0 394 7766 1720 1444
p 2 0 401 7759 1667 1458
p 2 0 285 7875 1407 1343
p 2 0 239 7921 1710 1328
p 2 0 289 7871 1385 1335
p 2 0 148 8012 1272 1229
p 2 0 216 7944 1629 1300
p 2 0 387 7773 1614 1438
p 2 0 228 7932 1383 1308
p 2 0 131 8029 1519 1227
p 2 0 175 7985 1322 1256
p 2 0 138 8022 1296 1229
p 2 0 142 8018 1542 1233
p 2 0 159 8001 1315 1242
p 2 0 210 7950 1384 1290
p 2 0 397 7763 1766 1458
p 2 0 231 7929 1415 1316
p 2 0 284 7876 1458 1350
p 2 0 276 7884 1598 1353
p 2 0 206 7954 1389 1296
p 2 0 287 7873 1425 1342
p 2 0 498 7662 2053 1546
p 2 0 293 7867 1419 1354
p 2 0 169 7991 1276 1242
p 2 0 244 7916 1632 1318
p 2 0 515 7645 1770 1555
p 2 0 1432 6728 3085 2374
p 2 0 1209 6951 2692 2102
p 2 0 590 7570 1772 1603
p 2 0 475 7685 1682 1525
p 2 0 349 7811 1512 1402
p 2 0 191 7969 1341 1275
p 2 6 859 7295 12333 2351
p 2 0 698 7462 2306 1752
p 2 0 355 7805 1617 1434
p 2 0 608 7552 9436 1967
p 2 0 401 7759 1936 1503
p 2 0 246 7914 1482 1337
p 2 0 617 7543 8796 1961
p 2 0 431 7729 1972 1522
p 2 0 327 7833 1562 1398
p 2 0 498 7662 1905 1566
p 2 0 327 7833 1523 1391
p 2 0 172 7988 1329 1260
p 2 0 130 8030 1269 1222
p 2 0 80 8080 1230 1183
p 2 0 94 8066 1243 1191
p 2 0 87 8073 1228 1184
p 2 0 86 8074 1216 1180
p 2 0 90 8070 1225 1183
p 2 0 330 7830 1630 1402
p 2 0 131 8029 1276 1225
i 2 8160 0 0 152394 29945
p 2 0 4443 3717 6346 5298
p 2 657 4418 3085 74063 9975
p 2 0 2419 5741 4590 3438
p 2 0 2045 6115 3313 2945
p 2 702 1521 5937 70109 7451
p 2 0 1644 6516 3699 2690
p 2 0 1574 6586 3345 2588
p 2 0 1046 7114 2775 2074
p 2 0 693 7467 1939 1740
p 2 0 476 7684 1678 1537
p 2 0 573 7587 2170 1655
p 2 0 314 7846 1513 1401
p 2 0 319 7841 1533 1398
p 2 4 652 7504 2815 1734
p 2 0 999 7161 2877 2046
p 2 0 646 7514 1927 1691
p 2 0 337 7823 1966 1434
p 2 0 355 7805 1620 1434
p 2 0 263 7897 1440 1343
p 2 0 393 7767 2235 1490
p 2 0 1546 6614 3444 2536
p 2 0 2979 5181 5990 3966
p 2 0 1625 6535 3526 2605
p 2 0 1073 7087 2312 2074
p 2 0 564 7596 1748 1616
p 2 1 468 7691 2011 1565
p 2 0 362 7798 1551 1432
p 2 0 257 7903 1397 1330
p 2 4 352 7804 2403 1468
p 2 0 807 7353 2473 1854
p 2 0 460 7700 1686 1521
p 2 0 314 7846 1899 1396
p 2 0 224 7936 1385 1308
p 2 0 220 7940 1441 1308
p 2 0 242 7918 1985 1342
p 2 0 197 7963 1379 1286
p 2 0 203 7957 1418 1293
p 2 0 570 7590 2394 1664
p 2 0 391 7769 1628 1468
p 2 0 206 7954 1362 1294
p 2 0 235 7925 1384 1307
p 2 0 181 7979 1368 1271
p 2 0 181 7979 1351 1272
p 2 0 174 7986 1351 1268
p 2 0 271 7889 1522 1355
p 2 0 573 7587 2041 1643
p 2 0 456 7704 1661 1516
p 2 0 241 7919 1384 1327
p 2 0 178 7982 1329 1265
p 2 2 177 7981 1919 1289
p 2 0 226 7934 1442 1311
p 2 0 482 7678 1882 1555
p 2 0 335 7825 2118 1431
p 2 0 175 7985 1360 1270
p 2 0 151 8009 1309 1246
p 2 0 218 7942 1808 1319
p 2 0 341 7819 1586 1412
p 2 0 244 7916 1389 1318
p 2 1 182 7977 1599 1289
p 2 0 109 8051 1256 1207
p 2 0 151 8009 1318 1242
p 2 4 132 8024 2039 1261
p 2 0 137 8023 1290 1227
p 2 0 143 8017 1319 1239
p 2 0 221 7939 1855 1328
p 2 0 157 8003 1325 1252
p 2 0 128 8032 1272 1221
p 2 0 113 8047 1817 1228
p 2 0 134 8026 1316 1233
p 2 0 2230 5930 4970 3264
p 2 0 1501 6659 3427 2493
p 2 0 701 7459 1939 1745
p 2 0 543 7617 1753 1599
p 2 1 438 7721 1968 1536
p 2 0 650 7510 2053 1709
p 2 0 364 7796 1534 1430
p 2 4 201 7955 2139 1332
p 2 0 175 7985 1351 1270
p 2 0 141 8019 1301 1239
p 2 0 217 7943 1834 1322
p 2 0 225 7935 1403 1311
p 2 0 168 7992 1318 1258
p 2 106 1207 6847 52896 4252
p 2 0 947 7213 3469 2088
p 2 0 540 7620 1964 1606
p 2 16 1188 6956 41067 3526
p 2 0 931 7229 3512 2055
p 2 0 536 7624 2014 1621
p 2 16 1443 6701 41664 3714
p 2 0 933 7227 3474 2067
p 2 0 510 7650 1934 1595
p 2 2 517 7641 2306 1632
p 2 0 524 7636 1853 1583
p 2 0 713 7447 2259 1776
p 2 1 666 7493 2718 1737
p 2 0 377 7783 1581 1447
p 2 0 238 7922 1416 1323
p 2 2 230 7928 1723 1348
p 2 0 317 7843 1565 1396
p 2 0 659 7501 2335 1708
p 2 5 435 7720 2624 1555
p 2 0 263 7897 1489 1349
p 2 0 225 7935 1482 1316
p 2 0 143 8017 1813 1256
p 2 0 189 7971 1449 1280
p 2 0 532 7628 2157 1601
p 2 4 326 7830 1882 1439
p 2 0 163 7997 1354 1256
p 2 0 167 7993 1368 1258
p 2 0 95 8065 1263 1194
p 2 0 144 8016 1373 1242
p 2 0 180 7980 1384 1271
p 2 2 1766 6392 21961 3435
p 2 0 961 7199 2953 2019
p 2 0 595 7565 1915 1622
p 2 1 1631 6528 19942 3166
p 2 0 920 7240 2899 1976
p 2 0 2534 5626 5856 3535
